id,sample_id,actual_class,actual_quantity,nn_pred_quantity,nn_pred_prob,nn_pred_energy,nn_pred_api,nn_pred_api_prob,nn_pred_api_energy
21476,53001,hydroxychloroquine,20,20,0.99999774,3.5577073,Hydroxychloroquine,0.99872005,13.690128
21481,51728,hydroxychloroquine,20,20,0.9999528,-1.0966983,Hydroxychloroquine,0.9985159,13.276796
21486,51731,hydroxychloroquine,20,20,0.99983084,-0.5478134,Hydroxychloroquine,0.99933285,14.095985
21488,51734,hydroxychloroquine,20,20,0.9999535,-0.5479821,Hydroxychloroquine,0.99873096,13.96317
21489,51729,hydroxychloroquine,20,100,0.7660104,-7.5672817,Hydroxychloroquine,0.99810886,14.187739
21492,51728,hydroxychloroquine,20,20,0.99980086,-0.13741133,Hydroxychloroquine,0.9963404,12.578509
21494,51720,hydroxychloroquine,20,20,0.9969759,-0.09173648,Hydroxychloroquine,0.99846834,12.572667
21496,53006,hydroxychloroquine,20,20,0.99998736,2.3566568,Hydroxychloroquine,0.99860066,13.068116
21502,53006,hydroxychloroquine,20,20,0.9999869,2.1347542,Hydroxychloroquine,0.99924123,13.487994
21505,51720,hydroxychloroquine,20,20,0.9373369,-1.7049696,Hydroxychloroquine,0.99904436,12.491438
21511,53899,hydroxychloroquine,80,80,0.99698985,-4.4643903,Hydroxychloroquine,0.99869007,15.26013
21512,53800,hydroxychloroquine,80,100,0.9398029,-4.1722035,Hydroxychloroquine,0.9882917,13.76587
21522,53803,hydroxychloroquine,80,80,0.935014,-3.0488977,Hydroxychloroquine,0.99395955,13.489818
21524,53464,hydroxychloroquine,80,100,0.9964528,-2.6852884,Hydroxychloroquine,0.9982717,14.27555
21530,53807,hydroxychloroquine,80,100,0.9996562,-1.2022998,Hydroxychloroquine,0.99532074,14.543257
21532,53801,hydroxychloroquine,80,100,0.9715873,-3.9095147,Hydroxychloroquine,0.9943997,14.333721
21538,53006,hydroxychloroquine,20,20,0.9999819,2.472904,Hydroxychloroquine,0.9974765,13.0800295
21544,53006,hydroxychloroquine,20,20,0.99997365,3.2215652,Hydroxychloroquine,0.9979144,13.143087
21545,51720,hydroxychloroquine,20,20,0.99221426,0.31626707,Hydroxychloroquine,0.9985966,12.433552
21548,53006,hydroxychloroquine,20,20,0.99999225,2.8068924,Hydroxychloroquine,0.9979559,13.137254
21571,53006,hydroxychloroquine,20,20,0.9999794,2.1890476,Hydroxychloroquine,0.99760085,13.214855
21581,51728,hydroxychloroquine,20,20,0.999992,-0.17297813,Hydroxychloroquine,0.9991247,13.794594
21582,53001,hydroxychloroquine,20,20,0.9999919,2.0378435,Hydroxychloroquine,0.9992029,14.25819
21607,53006,hydroxychloroquine,20,20,0.99997985,2.46091,Hydroxychloroquine,0.99696404,12.936727
21609,51729,hydroxychloroquine,20,50,0.99960357,-3.3841636,Hydroxychloroquine,0.9992404,14.843225
21613,53006,hydroxychloroquine,20,20,0.99998593,2.5300105,Hydroxychloroquine,0.9969202,13.04561
21616,51734,hydroxychloroquine,20,20,0.9995189,-3.0419743,Hydroxychloroquine,0.99909484,14.417231
21621,53006,hydroxychloroquine,20,20,0.9999759,1.8453062,Hydroxychloroquine,0.9988181,13.310694
21627,53006,hydroxychloroquine,20,20,0.9999629,2.6784227,Hydroxychloroquine,0.9983956,13.281121
21630,53006,hydroxychloroquine,20,20,0.9999813,2.769867,Hydroxychloroquine,0.9974421,13.028272
21631,53001,hydroxychloroquine,20,20,0.99999464,4.0668607,Hydroxychloroquine,0.99937457,14.1204815
21649,53006,hydroxychloroquine,20,20,0.9999821,2.5727117,Hydroxychloroquine,0.99799925,13.186635
21653,51734,hydroxychloroquine,20,20,0.99957913,-0.48091874,Hydroxychloroquine,0.9991641,14.016334
21680,53006,hydroxychloroquine,20,20,0.99999034,4.16927,Hydroxychloroquine,0.99901235,13.533469
21689,51731,hydroxychloroquine,20,20,0.9949602,-0.16695301,Hydroxychloroquine,0.99918157,14.073689
21691,51720,hydroxychloroquine,20,20,0.99518126,-0.3939597,Hydroxychloroquine,0.99957734,12.957334
21695,53006,hydroxychloroquine,20,20,0.9999707,3.048569,Hydroxychloroquine,0.9970535,12.86715
21713,51734,hydroxychloroquine,20,20,0.99999714,0.86715275,Hydroxychloroquine,0.99958056,14.272209
21721,53006,hydroxychloroquine,20,20,0.9999682,2.8264496,Hydroxychloroquine,0.9982899,13.282958
21728,51731,hydroxychloroquine,20,20,0.9999397,1.5029607,Hydroxychloroquine,0.99956506,14.209143
21735,51729,hydroxychloroquine,20,50,0.998514,-3.0697138,Hydroxychloroquine,0.998885,14.709397
21746,53006,hydroxychloroquine,20,20,0.99998033,2.561254,Hydroxychloroquine,0.99795675,13.227448
21748,51731,hydroxychloroquine,20,20,0.99914205,-0.9162789,Hydroxychloroquine,0.9994313,14.353807
21767,53006,hydroxychloroquine,20,20,0.99998164,2.2795327,Hydroxychloroquine,0.9985012,13.19411
21776,53006,hydroxychloroquine,20,20,0.99996495,1.7384734,Hydroxychloroquine,0.99878365,13.279853
21785,53006,hydroxychloroquine,20,20,0.9999726,1.7909193,Hydroxychloroquine,0.9968227,13.057821
21790,51729,hydroxychloroquine,20,50,0.9683963,-5.0689936,Hydroxychloroquine,0.9987791,14.690774
21794,53001,hydroxychloroquine,20,20,0.9999926,3.475333,Hydroxychloroquine,0.99943787,14.095776
21795,53006,hydroxychloroquine,20,20,0.9999645,1.5660504,Hydroxychloroquine,0.9965648,13.052154
21802,51728,hydroxychloroquine,20,20,0.9999968,1.163728,Hydroxychloroquine,0.99927586,13.589072
21817,51728,hydroxychloroquine,20,20,0.99999356,1.7209542,Hydroxychloroquine,0.99904305,13.406517
21864,52627,sulfamethoxazole,20,20,0.9999194,0.16108593,Sulfamethoxazole,0.98251444,9.396016
21867,52309,sulfamethoxazole,50,50,0.99990094,0.067239925,Sulfamethoxazole,0.99863213,12.361432
21869,52646,sulfamethoxazole,50,80,0.5822002,-5.7239413,Sulfamethoxazole,0.9962698,11.683958
21871,52168,sulfamethoxazole,50,80,0.75469315,-3.8895311,Sulfamethoxazole,0.97076684,11.397964
21894,51753,epinephrine,50,20,0.9576147,-5.6922293,Epinephrine,0.99970955,13.24576
21899,52129,epinephrine,80,80,0.9865297,-4.530382,Epinephrine,0.9999336,14.7322035
21900,52000,epinephrine,20,20,0.9995615,-1.2460591,Epinephrine,0.9998154,13.957955
21901,52848,sulfamethoxazole,100,80,0.9616108,-2.1450462,Sulfamethoxazole,0.9721202,11.481896
21907,51958,epinephrine,100,100,0.9999827,-0.27014917,Epinephrine,0.9999566,15.041413
21910,52133,epinephrine,80,100,0.422902,-8.92597,Epinephrine,0.9993018,12.908476
21912,51973,epinephrine,50,50,0.99095714,-7.6648965,Epinephrine,0.99982387,13.8316345
21913,51944,epinephrine,100,100,0.9974873,-4.967399,Epinephrine,0.9996216,13.572604
21915,51961,epinephrine,50,50,0.99846566,-3.8657227,Epinephrine,0.99985206,14.831625
21916,52016,epinephrine,20,20,0.99819475,-1.5333555,Epinephrine,0.9992993,12.898759
21920,52849,sulfamethoxazole,100,80,0.9950276,-1.576162,Sulfamethoxazole,0.9832404,10.984952
21922,52150,sulfamethoxazole,50,50,0.9295825,-4.3562245,Sulfamethoxazole,0.9614004,11.603726
21936,51973,epinephrine,50,50,0.8479146,-10.094932,Epinephrine,0.9995272,13.152616
21940,52629,sulfamethoxazole,20,20,0.9857803,-2.2459652,Sulfamethoxazole,0.86534226,9.850226
21941,52627,sulfamethoxazole,20,20,0.99996877,1.9488419,Sulfamethoxazole,0.9945294,10.5030775
21946,52122,epinephrine,80,50,0.88970315,-7.510621,Epinephrine,0.9998982,14.531802
21948,52190,sulfamethoxazole,50,50,0.99666876,-2.2833233,Sulfamethoxazole,0.99903786,13.119059
21949,52023,epinephrine,20,20,0.97786945,-7.486466,Epinephrine,0.97814775,11.64097
21950,52302,sulfamethoxazole,20,20,0.9634132,-3.2594826,Sulfamethoxazole,0.9843738,11.482038
21958,51982,epinephrine,50,50,0.9741253,-3.9983065,Epinephrine,0.9998016,14.033945
21970,51970,epinephrine,50,50,0.94081515,-5.070815,Epinephrine,0.9995865,13.390781
21973,52856,sulfamethoxazole,100,80,0.985899,-4.62218,Sulfamethoxazole,0.99059427,10.232615
21976,52168,sulfamethoxazole,50,80,0.9812216,-3.292398,Sulfamethoxazole,0.7153316,9.319664
21979,52180,sulfamethoxazole,20,20,0.99566627,0.97412384,Sulfamethoxazole,0.9953366,10.996219
21983,52276,epinephrine,100,20,0.65961534,-7.94862,Epinephrine,0.9976279,11.853547
21992,51965,epinephrine,100,100,0.99993503,-5.8748083,Epinephrine,0.99958724,13.101974
22008,51958,epinephrine,100,100,0.9997938,-4.604632,Epinephrine,0.9982352,12.176551
22014,52014,epinephrine,20,20,0.97868425,-5.517446,Epinephrine,0.9973807,12.857839
22015,52633,sulfamethoxazole,80,50,0.9332772,-4.573656,Sulfamethoxazole,0.99798155,12.262298
22021,52317,sulfamethoxazole,50,80,0.8909985,-1.4482611,Sulfamethoxazole,0.99634945,11.736602
22028,51968,epinephrine,50,50,0.98211986,-3.4481769,Epinephrine,0.9993048,12.516961
22039,52844,sulfamethoxazole,80,80,0.9541535,-3.1616168,Sulfamethoxazole,0.9988029,12.914469
22060,51965,epinephrine,100,100,0.99999964,-0.945441,Epinephrine,0.99983346,14.248578
22067,51953,epinephrine,100,100,0.98497367,-6.2207,Epinephrine,0.99790835,13.045316
22068,52646,sulfamethoxazole,50,50,0.8984091,-4.590296,Sulfamethoxazole,0.98491096,10.00246
22070,52014,epinephrine,20,20,0.7349199,-6.629686,Epinephrine,0.9991503,13.528685
22073,51953,epinephrine,100,100,0.9981577,-5.2705045,Epinephrine,0.99672973,12.352204
22082,52861,sulfamethoxazole,100,80,0.9052936,-3.4623804,Sulfamethoxazole,0.98366195,11.532303
22089,52142,epinephrine,80,80,0.9974522,-5.189834,Epinephrine,0.99986076,13.6247225
22094,52845,sulfamethoxazole,80,80,0.9695486,-0.9120278,Sulfamethoxazole,0.9932301,11.8572445
22098,52642,sulfamethoxazole,100,80,0.9358636,-2.8867338,Sulfamethoxazole,0.98959655,11.922603
22108,52330,sulfamethoxazole,80,100,0.8617814,-3.9188209,Sulfamethoxazole,0.9870673,11.173759
22109,52335,sulfamethoxazole,50,50,0.6969086,-5.065622,Sulfamethoxazole,0.9992638,12.81608
22111,51982,epinephrine,50,50,0.9024423,-5.4477024,Epinephrine,0.9997925,13.67864
22115,52150,sulfamethoxazole,50,50,0.9782244,-4.1860785,Sulfamethoxazole,0.98975825,11.855848
22118,52302,sulfamethoxazole,20,20,0.9810947,-3.0257573,Sulfamethoxazole,0.9963303,12.32815
22120,52122,epinephrine,80,80,0.94063276,-6.938391,Epinephrine,0.99973685,14.376154
22121,52330,sulfamethoxazole,80,100,0.5346704,-5.954739,Sulfamethoxazole,0.8824737,10.2588825
22122,52013,epinephrine,20,20,0.5476795,-6.608614,Epinephrine,0.99682885,13.185807
22123,52856,sulfamethoxazole,100,80,0.61118925,-5.0708704,Sulfamethoxazole,0.96304864,9.453473
22125,52869,sulfamethoxazole,100,100,0.98027474,-4.542008,Sulfamethoxazole,0.9971432,12.020667
22130,52013,epinephrine,20,50,0.5154487,-5.5632915,Epinephrine,0.9979114,13.389561
22135,51746,epinephrine,80,50,0.6186064,-8.989345,Epinephrine,0.9998276,13.969969
22143,51944,epinephrine,100,100,0.9965977,-3.6454935,Epinephrine,0.9989386,12.618657
22144,52865,sulfamethoxazole,100,100,0.68368447,-5.282798,Sulfamethoxazole,0.9958619,11.791886
22149,52309,sulfamethoxazole,50,50,0.99998343,2.1369464,Sulfamethoxazole,0.9985238,12.085158
22173,51956,epinephrine,100,100,0.994692,-5.3632083,Epinephrine,0.9998511,14.022889
22175,52848,sulfamethoxazole,100,80,0.97801197,-2.0203443,Sulfamethoxazole,0.9172945,9.900337
22183,51962,epinephrine,50,50,0.9747859,-5.795036,Epinephrine,0.99948645,13.600203
22184,52852,sulfamethoxazole,80,80,0.5472079,-5.6871943,Sulfamethoxazole,0.9914575,10.955118
22185,52023,epinephrine,20,20,0.996031,-4.3457723,Epinephrine,0.98449683,12.150948
22190,51753,epinephrine,50,80,0.45371747,-6.341404,Epinephrine,0.9998765,14.163425
22192,52129,epinephrine,80,80,0.9787396,-5.184335,Epinephrine,0.999918,14.125307
22195,52300,sulfamethoxazole,20,20,0.9921808,-0.23342806,Sulfamethoxazole,0.47274485,7.1069646
22199,52142,epinephrine,80,80,0.9977927,-5.482131,Epinephrine,0.9998958,13.850148
22203,52845,sulfamethoxazole,80,80,0.98841476,-1.6104739,Sulfamethoxazole,0.9934203,12.0512495
22211,52021,epinephrine,20,20,0.9987465,-3.401743,Epinephrine,0.9996524,13.720708
22216,51982,epinephrine,50,50,0.82050586,-4.2101183,Epinephrine,0.99968565,12.249728
22222,52329,sulfamethoxazole,80,80,0.9997212,-2.8046007,Sulfamethoxazole,0.8994255,10.147193
22223,51779,epinephrine,80,50,0.9560503,-5.736092,Epinephrine,0.9998832,14.296335
22225,51970,epinephrine,50,50,0.9865541,-4.8805504,Epinephrine,0.9997639,14.215807
22229,51778,epinephrine,80,80,0.81783766,-6.351201,Epinephrine,0.99992514,14.3831415
22230,52212,sulfamethoxazole,50,80,0.909287,-1.2625798,Sulfamethoxazole,0.9987532,12.426272
22231,52300,sulfamethoxazole,20,20,0.9934455,-0.35824975,Azithromycin,0.6380505,6.5081444
22232,51956,epinephrine,100,100,0.97578454,-6.9266143,Epinephrine,0.9998252,14.145583
22233,52317,sulfamethoxazole,50,50,0.658189,-3.0249176,Sulfamethoxazole,0.9960782,12.048385
22237,51954,epinephrine,100,100,0.8884535,-5.899499,Epinephrine,0.9998648,14.064207
22242,52642,sulfamethoxazole,100,80,0.6112394,-4.6314273,Sulfamethoxazole,0.96041596,10.794552
22247,52016,epinephrine,20,20,0.99820447,-1.7779351,Epinephrine,0.9985624,12.72889
22249,52646,sulfamethoxazole,50,50,0.86331284,-4.5052047,Sulfamethoxazole,0.98320735,10.589849
22262,52122,epinephrine,80,80,0.9249145,-6.780598,Epinephrine,0.99981993,13.754179
22263,52335,sulfamethoxazole,50,50,0.5725763,-5.1176434,Sulfamethoxazole,0.9983602,12.213779
22277,52633,sulfamethoxazole,80,50,0.876428,-4.988623,Sulfamethoxazole,0.99531496,11.624787
22286,51954,epinephrine,100,100,0.5919227,-6.423239,Epinephrine,0.9998636,14.458319
22288,51961,epinephrine,50,50,0.99896705,-3.5336385,Epinephrine,0.99992895,14.866066
22290,52212,sulfamethoxazole,50,80,0.9690994,-0.9299188,Sulfamethoxazole,0.9984432,11.794455
22298,52329,sulfamethoxazole,80,80,0.99988604,-3.085766,Sulfamethoxazole,0.9318975,10.8617325
22299,52021,epinephrine,20,20,0.9989833,-3.2772524,Epinephrine,0.99972945,14.093031
22303,51958,epinephrine,100,100,0.99995506,-0.4125776,Epinephrine,0.99995565,15.118181
22305,51970,epinephrine,50,50,0.7227561,-6.9323564,Epinephrine,0.9997284,13.592897
22311,52852,sulfamethoxazole,80,80,0.7783435,-5.968357,Sulfamethoxazole,0.97709584,9.731015
22316,52627,sulfamethoxazole,20,20,0.9999752,1.7273519,Sulfamethoxazole,0.97504187,9.442895
22317,52190,sulfamethoxazole,50,50,0.9865541,-3.4490821,Sulfamethoxazole,0.9972154,12.032844
22320,52854,sulfamethoxazole,80,80,0.5888199,-5.145704,Sulfamethoxazole,0.98579097,11.128681
22327,51746,epinephrine,80,50,0.64538914,-9.118165,Epinephrine,0.99987435,14.773222
22329,52310,sulfamethoxazole,50,50,0.99486524,-1.8902711,Sulfamethoxazole,0.99950314,12.620344
22334,51778,epinephrine,80,80,0.95319134,-5.3933644,Epinephrine,0.9999207,14.21035
22335,52309,sulfamethoxazole,50,50,0.99999905,3.1235049,Sulfamethoxazole,0.99952495,13.328541
22345,52629,sulfamethoxazole,20,20,0.99618965,-2.6086612,Pyrazinamide,0.46331137,9.688504
22346,51968,epinephrine,50,50,0.95918304,-4.2089987,Epinephrine,0.9999269,14.860195
22349,52180,sulfamethoxazole,20,20,0.9968816,1.4406409,Sulfamethoxazole,0.99567515,11.343629
22352,52865,sulfamethoxazole,100,100,0.8716712,-4.629813,Sulfamethoxazole,0.9978263,12.390459
22355,51962,epinephrine,50,50,0.8452902,-6.312481,Epinephrine,0.9999157,14.636084
22359,51961,epinephrine,50,50,0.9146845,-6.122116,Epinephrine,0.9998485,14.107856
22361,51779,epinephrine,80,50,0.89885736,-5.826813,Epinephrine,0.9997342,13.672841
22371,52297,sulfamethoxazole,20,20,0.99654824,-0.47296774,Sulfamethoxazole,0.9759981,9.138379
22372,52861,sulfamethoxazole,100,80,0.6187929,-4.5635133,Sulfamethoxazole,0.90609133,10.168349
22373,52639,sulfamethoxazole,80,80,0.9893635,-3.5311165,Sulfamethoxazole,0.99105704,11.90975
22375,52869,sulfamethoxazole,100,100,0.99939644,-3.4879782,Sulfamethoxazole,0.994863,11.39292
22380,52849,sulfamethoxazole,100,80,0.98906064,-1.8610982,Sulfamethoxazole,0.98891526,11.509951
22384,51965,epinephrine,100,100,0.9999901,-3.866598,Epinephrine,0.9999224,14.598186
22385,52133,epinephrine,80,80,0.38616955,-8.902604,Epinephrine,0.99949265,13.54544
22398,51968,epinephrine,50,50,0.88557076,-5.642265,Epinephrine,0.99989676,14.381511
22410,51778,epinephrine,80,50,0.5356428,-7.442374,Epinephrine,0.99991584,14.586532
22412,52133,epinephrine,80,100,0.49904492,-8.333638,Epinephrine,0.99933124,13.425966
22417,51746,epinephrine,80,50,0.5809435,-10.305349,Epinephrine,0.9998417,14.485928
22422,51968,epinephrine,50,50,0.91314316,-4.2138057,Epinephrine,0.9996866,13.775107
22427,52133,epinephrine,80,100,0.6978561,-8.998548,Epinephrine,0.99957496,13.73912
22433,51779,epinephrine,80,50,0.9959875,-4.997395,Epinephrine,0.9997527,13.887816
22434,52013,epinephrine,20,20,0.79379475,-6.4587235,Epinephrine,0.9930098,11.989328
22435,51944,epinephrine,100,100,0.9999696,-6.004538,Epinephrine,0.996253,11.874691
22443,52013,epinephrine,20,20,0.8243542,-6.18363,Epinephrine,0.98876476,11.841922
22445,52000,epinephrine,20,20,0.99979883,-0.9285717,Epinephrine,0.9998455,13.876382
22450,51753,epinephrine,50,50,0.8890911,-5.757752,Epinephrine,0.9999052,14.406999
22451,52142,epinephrine,80,80,0.9859309,-6.7375817,Epinephrine,0.9999291,14.304422
22452,51970,epinephrine,50,50,0.9752958,-5.02813,Epinephrine,0.99991345,14.377518
22459,51962,epinephrine,50,100,0.9938419,-4.91487,Epinephrine,0.99959165,13.772123
22474,52016,epinephrine,20,20,0.99992764,-0.094872095,Epinephrine,0.99959546,13.178927
22475,51778,epinephrine,80,80,0.9243376,-6.089963,Epinephrine,0.9998909,14.758241
22476,51958,epinephrine,100,100,0.999995,-1.5691662,Epinephrine,0.9998859,14.384097
22491,52021,epinephrine,20,20,0.99804914,-3.8490121,Epinephrine,0.9979734,12.370444
22498,52021,epinephrine,20,20,0.9976398,-4.0435514,Epinephrine,0.99870884,12.741609
22504,51944,epinephrine,100,100,0.9998355,-3.9615428,Epinephrine,0.99898905,12.671892
22518,51954,epinephrine,100,100,0.5786931,-6.8331985,Epinephrine,0.99989474,14.145723
22521,52627,sulfamethoxazole,20,20,0.9994326,-0.8829461,Sulfamethoxazole,0.99512285,10.500419
22523,52849,sulfamethoxazole,100,80,0.99502975,-1.1219555,Sulfamethoxazole,0.9976597,12.16299
22529,52190,sulfamethoxazole,50,50,0.987812,-3.476492,Sulfamethoxazole,0.9985869,12.888592
22531,52016,epinephrine,20,20,0.99705195,-1.8792125,Epinephrine,0.99413055,11.383161
22534,51982,epinephrine,50,50,0.68409497,-5.716701,Epinephrine,0.9998374,13.46832
22538,52629,sulfamethoxazole,20,20,0.99617213,-1.2170861,Sulfamethoxazole,0.9859782,11.0417
22543,52190,sulfamethoxazole,50,50,0.9972807,-2.4678931,Sulfamethoxazole,0.9991793,13.435323
22544,52633,sulfamethoxazole,80,50,0.9542673,-5.037257,Sulfamethoxazole,0.99865746,12.430128
22552,51954,epinephrine,100,100,0.98666966,-5.322333,Epinephrine,0.9999224,14.540597
22559,52869,sulfamethoxazole,100,100,0.9971234,-4.2829823,Sulfamethoxazole,0.99811757,11.727107
22570,52845,sulfamethoxazole,80,80,0.9844847,-1.9011457,Sulfamethoxazole,0.9944687,12.099918
22571,51746,epinephrine,80,80,0.55057985,-9.682508,Epinephrine,0.9999057,14.994364
22576,52142,epinephrine,80,80,0.49313423,-8.334266,Epinephrine,0.99991643,14.349347
22585,52150,sulfamethoxazole,50,50,0.9347412,-5.6706433,Sulfamethoxazole,0.979219,11.143374
22589,51753,epinephrine,50,50,0.9510873,-5.764669,Epinephrine,0.99976987,14.585981
22593,52639,sulfamethoxazole,80,80,0.95581084,-6.03087,Sulfamethoxazole,0.9924292,12.006019
22610,52000,epinephrine,20,20,0.9999739,0.50754887,Epinephrine,0.9993913,12.85533
22632,52845,sulfamethoxazole,80,80,0.9818288,-2.0721092,Sulfamethoxazole,0.99399287,12.101536
22643,52733,ethambutol,50,50,0.99932766,0.46667853,Ethambutol,0.9999757,14.904002
22657,52747,ethambutol,20,20,0.9999722,2.9945652,Ethambutol,0.9998833,13.459833
22662,52902,ethambutol,80,50,0.91056615,-2.421096,Ethambutol,0.9999764,15.173444
22666,52747,ethambutol,20,20,0.999969,3.1022725,Ethambutol,0.99986064,13.887718
22667,52889,ethambutol,80,50,0.99997044,1.6660596,Ethambutol,0.9999695,14.779073
22669,52765,ethambutol,20,20,0.99997306,0.961538,Ethambutol,0.9998869,14.129036
22673,52729,ethambutol,50,50,0.99753606,-0.93132526,Ethambutol,0.9999814,14.869732
22677,52724,ethambutol,50,100,0.76060736,-5.537666,Ethambutol,0.99991083,13.960542
22682,52791,ethambutol,100,100,0.99960357,-0.8633463,Ethambutol,0.9992735,12.663378
22684,52778,ethambutol,100,50,0.805261,-2.7093124,Ethambutol,0.9994978,13.285701
22687,52757,ethambutol,20,20,0.99848133,2.0546687,Ethambutol,0.9997774,13.5520315
22697,52729,ethambutol,50,50,0.993757,-1.7921863,Ethambutol,0.99996614,14.489697
22710,52752,ethambutol,20,20,0.99999785,2.7036743,Ethambutol,0.9996979,13.250604
22712,52707,ethambutol,80,80,0.63202864,-2.1071606,Ethambutol,0.9998939,14.006326
22718,52765,ethambutol,20,20,0.99996376,1.5325787,Ethambutol,0.99976796,13.109537
22721,52704,ethambutol,50,50,0.9969422,-0.8479119,Ethambutol,0.99997616,15.001891
22727,52748,ethambutol,20,20,0.99981886,1.5224793,Ethambutol,0.999782,13.002874
22729,52775,ethambutol,100,100,0.99817526,-1.4734957,Ethambutol,0.9998472,13.777195
22730,52751,ethambutol,100,100,0.9951976,-2.503549,Ethambutol,0.9999343,14.306175
22732,52775,ethambutol,100,100,0.9984263,-0.8792784,Ethambutol,0.9999194,14.472679
22735,52782,ethambutol,100,100,0.98788583,-3.680985,Ethambutol,0.9999418,14.561143
22739,52748,ethambutol,20,20,0.99925643,1.4044838,Ethambutol,0.99980336,12.943973
22741,52751,ethambutol,100,100,0.8737959,-4.6403866,Ethambutol,0.99992514,13.996554
22747,52814,ethambutol,100,100,0.99998784,1.3495346,Ethambutol,0.99994123,14.567283
22748,52894,ethambutol,80,80,0.9410766,-2.7984688,Ethambutol,0.9999727,14.8729
22751,52757,ethambutol,20,20,0.9999895,4.3823967,Ethambutol,0.9994978,12.636573
22753,52780,ethambutol,100,50,0.9984378,-1.8508449,Ethambutol,0.9996044,13.009074
22755,52782,ethambutol,100,100,0.8806719,-3.0080438,Ethambutol,0.999913,14.184759
22756,52778,ethambutol,100,50,0.67189765,-3.8802824,Ethambutol,0.9997646,13.618276
22758,52724,ethambutol,50,50,0.7894439,-4.0298285,Ethambutol,0.99995196,14.488992
22767,52707,ethambutol,80,100,0.71037894,-1.8414563,Ethambutol,0.9998217,13.592887
22770,52787,ethambutol,80,100,0.971263,-2.2116678,Ethambutol,0.9999418,14.32085
22773,51935,ethambutol,20,20,0.99757725,1.395124,Ethambutol,0.99932015,12.368873
22776,52902,ethambutol,80,50,0.82007843,-3.2128608,Ethambutol,0.9999378,14.521685
22779,52789,ethambutol,80,100,0.9873232,-2.554463,Ethambutol,0.99994314,14.584161
22780,52733,ethambutol,50,50,0.9999379,2.4767313,Ethambutol,0.99991834,14.033678
22781,52752,ethambutol,20,20,0.9999958,2.8769832,Ethambutol,0.99949884,12.192528
22784,52894,ethambutol,80,80,0.93785214,-2.1709569,Ethambutol,0.9999776,15.053165
22788,52889,ethambutol,80,50,0.999398,0.7619914,Ethambutol,0.99996793,14.919853
22793,52748,ethambutol,20,20,0.9995547,1.1106185,Ethambutol,0.99991024,13.684633
22794,52765,ethambutol,20,20,0.9997954,1.0136914,Ethambutol,0.9999174,14.013347
22800,52761,ethambutol,20,20,0.9996327,1.160519,Ethambutol,0.9998894,13.416551
22802,52786,ethambutol,80,100,0.79428804,-1.7776276,Ethambutol,0.9998437,13.862512
22820,52791,ethambutol,100,100,0.99998474,0.6642912,Ethambutol,0.9997894,13.705129
22822,52724,ethambutol,50,50,0.99123305,-3.8006828,Ethambutol,0.99990463,14.002502
22823,52751,ethambutol,100,100,0.70880455,-3.3359787,Ethambutol,0.9999598,14.676349
22824,52720,ethambutol,50,50,0.99999917,2.2798383,Ethambutol,0.9997094,12.752853
22826,52721,ethambutol,50,50,0.9999149,0.0639913,Ethambutol,0.9994572,12.320092
22835,52721,ethambutol,50,50,0.99974984,-1.2762867,Ethambutol,0.999587,12.480224
22841,52729,ethambutol,50,50,0.9985421,-1.1336321,Ethambutol,0.9999851,15.108424
22842,52704,ethambutol,50,50,0.9898107,-2.0831249,Ethambutol,0.9999857,15.247321
22843,52889,ethambutol,80,50,0.97332776,-2.1645105,Ethambutol,0.9999722,14.933844
22846,52747,ethambutol,20,20,0.9996891,1.7537495,Ethambutol,0.99989605,13.559409
22852,52787,ethambutol,80,100,0.9990382,-0.21794595,Ethambutol,0.9999,14.125958
22854,52814,ethambutol,100,100,0.999884,0.7741545,Ethambutol,0.9999354,14.322555
22860,52889,ethambutol,80,50,0.9999654,0.9093496,Ethambutol,0.9999734,14.986929
22867,52733,ethambutol,50,50,0.99968195,1.3005205,Ethambutol,0.9999589,14.569829
22873,52789,ethambutol,80,100,0.98997444,-2.5393538,Ethambutol,0.99990046,14.19921
22881,52786,ethambutol,80,80,0.7115947,-1.3017097,Ethambutol,0.9998783,14.041716
22886,52778,ethambutol,100,50,0.74270236,-4.440654,Ethambutol,0.9996147,13.021112
22889,52752,ethambutol,20,20,0.99999547,2.758761,Ethambutol,0.99926656,12.029899
22891,52757,ethambutol,20,20,0.9999994,4.0292935,Ethambutol,0.9995982,12.714788
22892,52761,ethambutol,20,20,0.9993699,1.0743945,Ethambutol,0.99979466,13.227256
22900,52737,ethambutol,50,50,0.9822381,-1.9154235,Ethambutol,0.99996257,14.851067
22903,52780,ethambutol,100,50,0.9698036,-3.8364813,Ethambutol,0.9997998,13.646924
22913,52765,ethambutol,20,20,0.9999877,1.2837988,Ethambutol,0.99987376,13.845858
22917,52902,ethambutol,80,50,0.9922916,-1.2542174,Ethambutol,0.99994016,14.447316
22918,52894,ethambutol,80,50,0.5568083,-2.831242,Ethambutol,0.99996305,14.802944
22920,51935,ethambutol,20,20,0.997054,0.43888763,Ethambutol,0.9996252,12.6697
22924,52747,ethambutol,20,20,0.9998759,2.4897752,Ethambutol,0.99969065,13.0555
22926,52707,ethambutol,80,80,0.94494367,-2.4004865,Ethambutol,0.9997379,13.464934
22927,52902,ethambutol,80,50,0.9599294,-2.295583,Ethambutol,0.99995565,14.39757
