id,sample_id,actual_class,actual_quantity,nn_pred_quantity,nn_pred_prob,nn_pred_energy
17153,53124,lactose,100,100,0.9159345,-1.4694372
17155,53208,lactose,100,100,0.99916375,0.54498595
17158,53211,lactose,100,100,0.9999368,1.2788565
17162,53075,lactose,100,100,0.99998796,-0.37648982
17345,52516,benzyl-penicillin,100,100,0.9987386,-1.6396269
17379,52516,benzyl-penicillin,100,100,0.9995932,0.075781874
17396,52516,benzyl-penicillin,100,100,0.9995604,0.8019996
17431,52375,benzyl-penicillin,100,20,0.5422539,-6.43256
17455,52369,benzyl-penicillin,100,100,0.77341676,-5.489298
17458,52363,benzyl-penicillin,80,80,0.7394489,-4.689702
17478,52363,benzyl-penicillin,80,80,0.7079103,-4.8184047
17489,52363,benzyl-penicillin,80,20,0.3527609,-5.4714546
17502,52349,benzyl-penicillin,80,100,0.9966935,-1.2648292
17514,52349,benzyl-penicillin,80,100,0.98637307,-2.59699
17535,52363,benzyl-penicillin,80,80,0.95889246,-3.1216285
17547,52422,benzyl-penicillin,80,80,0.49478725,-4.8957
17556,52422,benzyl-penicillin,80,80,0.5559425,-6.3754444
17560,52349,benzyl-penicillin,80,100,0.9809457,-2.4724169
17564,52422,benzyl-penicillin,80,100,0.7303343,-4.3708415
17597,52356,benzyl-penicillin,50,20,0.9216676,-1.4618571
17617,52358,benzyl-penicillin,50,100,0.6847659,-4.7682915
17650,52356,benzyl-penicillin,50,20,0.9900422,0.32178873
17656,52358,benzyl-penicillin,50,100,0.6578933,-4.5048094
17670,53198,benzyl-penicillin,20,20,0.9986173,0.4072462
17707,53197,benzyl-penicillin,20,20,0.8499363,-5.414097
17710,53198,benzyl-penicillin,20,20,0.99688464,0.53618205
17720,53198,benzyl-penicillin,20,20,0.99949205,1.0359586
17747,53197,benzyl-penicillin,20,100,0.56084025,-5.2722416
17750,53198,benzyl-penicillin,20,20,0.99717003,-0.3623869
17756,52530,benzyl-penicillin,20,20,0.99859446,1.326123
17776,53180,isoniazid,100,100,0.99716836,-4.393629
17784,53180,isoniazid,100,100,0.98622084,-5.5925713
17793,53187,isoniazid,100,100,0.9998778,-0.8579417
17794,52340,isoniazid,100,100,0.9997944,-1.5395268
17799,52338,isoniazid,100,100,0.99876726,0.9080086
17808,52336,isoniazid,100,100,0.99935883,-1.5222011
17812,53180,isoniazid,100,100,0.9986773,-3.37607
17817,52336,isoniazid,100,100,0.9762631,-3.598112
17820,52209,isoniazid,100,100,0.83805233,-4.5671988
17823,52340,isoniazid,100,100,0.9995741,-1.3589463
17827,52338,isoniazid,100,100,0.9999752,2.2877643
17830,52336,isoniazid,100,100,0.99982077,-1.7921295
17837,53180,isoniazid,100,100,0.99837387,-2.777355
17850,52221,isoniazid,100,100,0.8822697,-3.6057901
17859,52221,isoniazid,100,100,0.98769814,-2.3186185
17866,52340,isoniazid,100,100,0.9985127,-1.9948862
17871,52221,isoniazid,100,100,0.958937,-3.4519153
17888,52340,isoniazid,100,100,0.9934116,-2.429665
17933,52470,isoniazid,80,80,0.9958994,-4.949596
17934,52464,isoniazid,80,80,0.9797703,-3.6447196
17935,52469,isoniazid,80,80,0.9778907,-5.1856694
17937,52465,isoniazid,80,80,0.99766773,-3.6567955
17938,52465,isoniazid,80,80,0.97252494,-5.192583
17939,52469,isoniazid,80,80,0.7547647,-8.148243
17940,52464,isoniazid,80,80,0.9064355,-4.602961
17947,52323,isoniazid,80,80,0.9996145,-2.8917701
17948,52470,isoniazid,80,80,0.99717915,-4.8048916
17949,52464,isoniazid,80,80,0.8588875,-4.890261
17950,52469,isoniazid,80,80,0.99069124,-4.4908757
17952,52465,isoniazid,80,80,0.9946408,-4.270735
17960,52223,isoniazid,80,100,0.5881484,-5.3957167
17962,52323,isoniazid,80,80,0.99850404,-3.589118
17968,52223,isoniazid,80,80,0.96120465,-4.1091375
17970,52321,isoniazid,80,100,0.93242097,-3.530005
17974,52321,isoniazid,80,80,0.5176829,-4.32394
17991,52463,isoniazid,50,50,0.96683395,-4.1173778
17992,52461,isoniazid,50,50,0.56138384,-6.2961407
17997,52441,isoniazid,50,100,0.8636932,-6.089549
17998,52456,isoniazid,50,80,0.9484291,-5.3474293
18001,52321,isoniazid,80,20,0.651992,-7.7978888
18005,52465,isoniazid,80,80,0.9932935,-5.0120244
18011,52321,isoniazid,80,100,0.6735793,-5.287342
18012,52464,isoniazid,80,80,0.9778917,-4.3866296
18032,52463,isoniazid,50,50,0.987472,-3.1169274
18033,52461,isoniazid,50,50,0.81554306,-5.550543
18039,52469,isoniazid,80,80,0.8806046,-6.9930973
18040,52494,isoniazid,20,20,0.9990355,-0.15794152
18041,52478,isoniazid,50,100,0.49072945,-7.3258996
18042,52494,isoniazid,20,20,0.9999062,1.8528214
18043,52223,isoniazid,80,80,0.52248615,-5.7366314
18050,52921,isoniazid,20,20,0.9999745,-0.4748633
18051,52500,isoniazid,20,20,0.65921944,-2.7276733
18054,52470,isoniazid,80,80,0.9544781,-7.306241
18062,52491,isoniazid,20,20,0.9998915,1.1543535
18064,52500,isoniazid,20,20,0.9912924,-3.024212
18066,52921,isoniazid,20,20,0.99873704,-1.5307661
18069,52500,isoniazid,20,20,0.873763,-3.8850472
18070,52491,isoniazid,20,20,0.99965334,1.7272124
18072,52478,isoniazid,50,80,0.9496096,-7.045339
18085,52323,isoniazid,80,80,0.9659195,-7.113564
18093,52222,isoniazid,80,80,0.7091159,-6.5068765
18096,52491,isoniazid,20,20,0.99983656,0.3015556
18105,52478,isoniazid,50,80,0.96004575,-7.5318313
18106,52473,isoniazid,50,50,0.9541486,-3.6152842
18112,52461,isoniazid,50,80,0.75233924,-6.938713
18113,52494,isoniazid,20,20,0.9998982,2.61583
18122,52494,isoniazid,20,20,0.9988275,0.59294635
18142,52490,isoniazid,20,20,0.9999676,1.6748766
18147,52478,isoniazid,50,100,0.69259655,-7.3832254
18155,52463,isoniazid,50,80,0.941706,-5.9125123
18169,52458,isoniazid,20,20,0.9993104,-0.613322
18173,52933,isoniazid,20,20,0.9996044,-1.9576013
18175,52463,isoniazid,50,50,0.5424729,-6.3788805
18181,52933,isoniazid,20,20,0.99744165,-2.5867903
18201,52500,isoniazid,20,20,0.74356306,-4.4572597
18204,52223,isoniazid,80,100,0.60388345,-5.2921085
18205,52490,isoniazid,20,20,0.99941885,1.9044878
18207,52461,isoniazid,50,80,0.89035106,-6.7689505
18213,52457,isoniazid,50,80,0.90550596,-5.2781734
18215,52490,isoniazid,20,20,0.9997937,1.5423106
18395,52456,isoniazid,50,80,0.94361204,-5.603917
18403,52323,isoniazid,80,80,0.9349813,-6.401201
18432,51986,tetracycline,80,100,0.34685996,-10.244742
18433,52036,tetracycline,20,20,0.99277264,-2.0546858
18532,52109,tetracycline,100,100,0.9997991,-2.380949
18538,51986,tetracycline,80,100,0.61743563,-9.345112
18539,52066,tetracycline,50,20,0.7350888,-7.369427
18540,52005,tetracycline,50,50,0.52148896,-7.7762513
18545,52036,tetracycline,20,20,0.99088997,-1.7870907
18546,52086,tetracycline,20,20,0.99911684,-4.626339
18551,52115,tetracycline,100,100,0.9968425,-3.9943275
18558,52127,tetracycline,100,100,0.99998987,3.179341
18563,52091,tetracycline,80,50,0.4884657,-8.926753
18572,52091,tetracycline,80,80,0.5706586,-9.321447
18576,52100,tetracycline,80,100,0.99999833,0.8631489
18590,51986,tetracycline,80,50,0.383147,-9.421001
18596,52074,tetracycline,50,50,0.9660529,-6.7790446
18609,52054,tetracycline,20,20,0.97593915,-3.6185095
18613,52942,tetracycline,100,100,0.99999964,3.4393718
18617,52941,tetracycline,100,100,0.9999465,0.92840934
18622,52109,tetracycline,100,100,0.99975973,-2.7287767
18627,52092,tetracycline,80,100,0.527149,-7.093708
18631,52094,tetracycline,80,80,0.99910647,-5.780056
18635,52092,tetracycline,80,80,0.8931198,-6.4255624
18649,51984,tetracycline,50,100,0.59309876,-8.272705
18658,52051,tetracycline,20,20,0.94900465,-5.559009
18676,52051,tetracycline,20,20,0.99203306,-5.7158546
18682,52086,tetracycline,20,20,0.9993253,-3.9476302
18698,52056,tetracycline,20,50,0.9864804,-1.3127493
18709,52941,tetracycline,100,100,0.9998191,0.9256374
18714,52125,tetracycline,80,50,0.62329954,-9.250572
18734,52007,tetracycline,50,100,0.9770488,-6.720447
18740,51984,tetracycline,50,100,0.57413924,-8.532855
18742,52061,tetracycline,20,20,0.999956,-1.8050946
18744,52060,tetracycline,50,50,0.79174817,-5.141646
18754,52107,tetracycline,100,100,0.99999917,-0.16195494
18760,52125,tetracycline,80,50,0.6953564,-9.212417
18778,52054,tetracycline,20,20,0.9844891,-3.2856555
18784,52115,tetracycline,100,100,0.9966323,-4.255077
18786,52942,tetracycline,100,100,1.0,4.776772
18789,52107,tetracycline,100,100,0.99999833,-0.8131425
18801,52094,tetracycline,80,80,0.99738616,-6.7228155
18804,52100,tetracycline,80,100,0.9999913,0.29021537
18814,52066,tetracycline,50,20,0.8436434,-6.1420608
18817,51999,tetracycline,50,50,0.99398804,-5.2679696
18820,52005,tetracycline,50,50,0.9228376,-6.967102
18823,52007,tetracycline,50,100,0.99298346,-5.560408
18838,52938,tetracycline,100,100,0.99921894,-1.6398499
18852,52097,tetracycline,80,50,0.5369967,-8.68533
18860,52074,tetracycline,50,50,0.8380289,-7.2484665
18865,51999,tetracycline,50,50,0.9974542,-4.9898114
18874,52127,tetracycline,100,100,0.99995184,1.8404379
18881,52097,tetracycline,80,50,0.56770825,-7.716813
18896,52061,tetracycline,20,20,0.9996082,-3.5562599
18899,52052,tetracycline,20,20,0.99985456,-2.4572256
18900,52060,tetracycline,50,50,0.542404,-5.309203
18904,52052,tetracycline,20,20,0.999816,-2.277267
18907,52056,tetracycline,20,50,0.9631145,-1.7685642
18909,52036,tetracycline,20,20,0.9776593,-2.1265368
18956,52007,tetracycline,50,100,0.98580027,-7.256883
18958,51984,tetracycline,50,100,0.539851,-8.175276
18964,52913,ceftriaxone,80,80,0.9910517,-4.0976205
18965,52672,ceftriaxone,50,50,0.7214037,-6.0139174
18975,52675,ceftriaxone,50,50,0.99170274,-4.117651
18978,52091,tetracycline,80,50,0.50103956,-8.993838
18980,52710,ceftriaxone,50,100,0.9613539,-6.556852
18992,52051,tetracycline,20,20,0.93613034,-5.969331
18996,52905,ceftriaxone,100,100,0.984991,-5.1874866
19001,52640,ceftriaxone,20,20,0.9982476,-0.6704572
19017,52056,tetracycline,20,50,0.8928402,-1.482093
19025,52033,ceftriaxone,100,50,0.9138647,-3.6214821
19027,52668,ceftriaxone,20,20,0.99945587,-1.1960354
19031,52066,tetracycline,50,20,0.8798383,-6.590633
19032,52885,ceftriaxone,20,20,0.9999726,0.44607466
19035,52036,tetracycline,20,20,0.9961898,-1.4098696
19037,52877,ceftriaxone,20,20,0.9998783,-0.6208121
19042,52699,ceftriaxone,80,50,0.7938896,-4.3138447
19052,52872,ceftriaxone,20,20,0.99989176,1.9852314
19059,52007,tetracycline,50,100,0.99658597,-6.071077
19061,52668,ceftriaxone,20,20,0.99884605,-1.6197456
19062,52094,tetracycline,80,80,0.9999219,-4.9549046
19068,52937,tetracycline,100,100,0.99999976,5.004592
19103,52885,ceftriaxone,20,20,0.99999404,1.7133203
19119,52060,tetracycline,50,20,0.8998774,-5.148233
19120,52056,tetracycline,20,50,0.8107988,-2.6159601
19123,52881,ceftriaxone,20,20,0.9999881,2.6720972
19125,52640,ceftriaxone,20,20,0.99446714,-2.082527
19128,52109,tetracycline,100,100,0.9996511,-1.8467842
19131,52680,ceftriaxone,50,20,0.93263406,-4.746866
19133,52937,tetracycline,100,100,1.0,5.7603207
19134,52669,ceftriaxone,20,50,0.5894297,-4.4840546
19135,52926,ceftriaxone,80,80,0.8943098,-9.132599
19141,52097,tetracycline,80,100,0.81972003,-8.212004
19144,51999,tetracycline,50,50,0.99660945,-5.942725
19155,52695,ceftriaxone,80,80,0.992446,-2.3750415
19168,52656,ceftriaxone,100,100,0.92468375,-6.741243
19169,52034,ceftriaxone,100,100,0.8626597,-7.288998
19175,52107,tetracycline,100,100,0.999979,-1.667845
19178,52913,ceftriaxone,80,80,0.99471396,-4.149488
19181,52094,tetracycline,80,80,0.9976082,-6.267147
19186,52941,tetracycline,100,100,0.998657,-0.40181988
19189,52074,tetracycline,50,50,0.8930882,-7.266091
19194,52092,tetracycline,80,80,0.80635256,-7.3202224
19199,52872,ceftriaxone,20,20,0.9990687,0.21852796
19201,52092,tetracycline,80,100,0.5576566,-7.3086376
19206,52086,tetracycline,20,20,0.99935967,-5.6576877
19208,52677,ceftriaxone,50,50,0.9986376,-2.6799436
19217,52005,tetracycline,50,50,0.5225471,-8.287672
19218,52677,ceftriaxone,50,50,0.9986376,-2.6799436
19219,52107,tetracycline,100,100,0.99999917,-0.32009864
19221,52115,tetracycline,100,100,0.9992459,-4.4699454
19222,52680,ceftriaxone,50,20,0.8892871,-4.7617455
19230,52942,tetracycline,100,100,1.0,5.6214266
19234,52675,ceftriaxone,50,50,0.95903474,-3.6024668
19235,52052,tetracycline,20,20,0.99964535,-3.706889
19237,52100,tetracycline,80,100,0.9999993,0.65693533
19238,52669,ceftriaxone,20,50,0.565777,-5.4509716
19241,52677,ceftriaxone,50,50,0.99682534,-3.858892
19264,52909,ceftriaxone,100,20,0.99592245,-4.1824975
19286,52942,tetracycline,100,100,1.0,7.2480865
19291,52649,ceftriaxone,80,80,0.547279,-7.065909
19294,52672,ceftriaxone,50,50,0.77473253,-5.7212653
19302,52046,ceftriaxone,100,100,0.92069626,-5.90708
19311,52656,ceftriaxone,100,100,0.91531205,-6.280696
19313,52881,ceftriaxone,20,20,0.9999826,1.8003964
19317,52697,ceftriaxone,80,100,0.49834314,-7.5066776
19325,52673,ceftriaxone,50,50,0.9507301,-6.711437
19330,52697,ceftriaxone,80,80,0.95680225,-6.183973
19337,52941,tetracycline,100,100,0.9972594,-0.82060736
19343,52097,tetracycline,80,50,0.798779,-8.218087
19346,52051,tetracycline,20,20,0.9812889,-5.700612
19351,52066,tetracycline,50,20,0.96575713,-5.532532
19355,52125,tetracycline,80,50,0.7453274,-10.051023
19358,52100,tetracycline,80,100,0.99999964,1.520142
19362,52005,tetracycline,50,20,0.8164374,-6.547805
19366,52127,tetracycline,100,100,0.99999034,2.4380498
19374,52074,tetracycline,50,50,0.9561229,-7.594793
19377,52061,tetracycline,20,20,0.9999939,-2.0467267
19380,51999,tetracycline,50,50,0.9461477,-7.890885
19382,52052,tetracycline,20,20,0.9998814,-2.792918
19383,52648,ceftriaxone,50,50,0.9656216,-4.9984975
19387,52115,tetracycline,100,100,0.9977596,-4.2007813
19390,52877,ceftriaxone,20,20,0.99979144,-0.85192966
19403,52699,ceftriaxone,80,50,0.85629505,-5.292243
19407,52695,ceftriaxone,80,80,0.81503266,-4.181641
19409,52061,tetracycline,20,20,0.99998355,-1.404528
19410,52033,ceftriaxone,100,50,0.96270746,-3.5191066
19411,51986,tetracycline,80,50,0.47198918,-9.4731655
19419,52109,tetracycline,100,100,0.9995908,-3.4223723
19421,52905,ceftriaxone,100,100,0.9940293,-4.831185
19437,52649,ceftriaxone,80,50,0.931896,-5.6516404
19448,52046,ceftriaxone,100,100,0.95988435,-5.815054
19452,52710,ceftriaxone,50,100,0.8136921,-6.4235168
19472,52046,ceftriaxone,100,100,0.8769777,-5.625443
19475,52877,ceftriaxone,20,20,0.998857,-1.1860906
19481,52046,ceftriaxone,100,100,0.9846853,-4.671213
19497,52695,ceftriaxone,80,80,0.99946874,-1.4851681
19501,52680,ceftriaxone,50,50,0.49104518,-4.6170917
19517,52881,ceftriaxone,20,20,0.999997,2.8786318
19518,52694,ceftriaxone,80,80,0.97202027,-3.8447576
19519,52909,ceftriaxone,100,20,0.99963725,-2.8063264
19522,52675,ceftriaxone,50,50,0.98065037,-4.2062182
19529,52695,ceftriaxone,80,80,0.99559695,-1.8126582
19531,52913,ceftriaxone,80,80,0.9983192,-2.5003026
19540,52913,ceftriaxone,80,80,0.9958758,-2.8418243
19542,52699,ceftriaxone,80,50,0.7511255,-4.8804274
19546,52904,ceftriaxone,100,50,0.72554576,-6.5816455
19549,52909,ceftriaxone,100,20,0.9992029,-3.0649679
19551,52905,ceftriaxone,100,100,0.62140936,-5.4197235
19553,52672,ceftriaxone,50,50,0.9845595,-4.295318
19557,52034,ceftriaxone,100,100,0.4977541,-7.2020817
19567,52677,ceftriaxone,50,50,0.99607724,-3.0531578
19570,52710,ceftriaxone,50,100,0.97868365,-5.3379054
19574,52710,ceftriaxone,50,100,0.99502784,-4.094315
19581,52881,ceftriaxone,20,20,0.9999989,3.7800746
19582,52675,ceftriaxone,50,50,0.9185893,-5.5355163
19583,52881,ceftriaxone,20,20,0.99999654,3.2467182
19587,52648,ceftriaxone,50,50,0.9836701,-5.2559714
19596,52680,ceftriaxone,50,80,0.7981294,-4.9330673
19612,52648,ceftriaxone,50,50,0.9191666,-5.3840704
19613,52872,ceftriaxone,20,20,0.9989594,0.08269271
19616,52656,ceftriaxone,100,100,0.8867195,-6.35709
19618,52908,ceftriaxone,100,50,0.6778138,-6.038084
19619,52672,ceftriaxone,50,50,0.9955746,-3.421649
19621,52656,ceftriaxone,100,100,0.9152269,-6.437701
19625,52885,ceftriaxone,20,20,0.9999975,3.269309
19646,52905,ceftriaxone,100,100,0.7775706,-6.1011624
19650,52669,ceftriaxone,20,50,0.9150369,-4.164203
19654,52677,ceftriaxone,50,50,0.9942099,-2.4962983
19662,52034,ceftriaxone,100,100,0.84271216,-4.8930774
19674,52872,ceftriaxone,20,20,0.99932706,0.4463101
19677,52668,ceftriaxone,20,20,0.9996673,-0.7604291
19679,52640,ceftriaxone,20,20,0.98990834,-3.0169914
19684,52669,ceftriaxone,20,50,0.94390637,-3.98251
19691,52699,ceftriaxone,80,50,0.9933709,-2.7275746
19692,52668,ceftriaxone,20,20,0.99982613,-0.61082083
19694,52640,ceftriaxone,20,20,0.99260265,-2.8355057
19701,52877,ceftriaxone,20,20,0.9993749,-0.51732296
19710,52854,sulfamethoxazole,80,80,0.99855703,-1.0611467
19718,52844,sulfamethoxazole,80,80,0.9671641,-1.6136369
19734,52317,sulfamethoxazole,50,80,0.64324677,-4.7587514
19741,52309,sulfamethoxazole,50,50,0.9999628,1.4821938
19748,52302,sulfamethoxazole,20,20,0.8886838,-4.832013
19750,52845,sulfamethoxazole,80,80,0.9933994,-2.3689065
19754,52646,sulfamethoxazole,50,50,0.7812165,-6.4596906
19756,52865,sulfamethoxazole,100,100,0.5478464,-5.5939465
19760,52852,sulfamethoxazole,80,80,0.8925914,-5.2861776
19772,52297,sulfamethoxazole,20,20,0.993046,-1.1452341
19774,52844,sulfamethoxazole,80,80,0.9774195,-2.8258755
19777,52317,sulfamethoxazole,50,80,0.9647443,-2.4303904
19780,52180,sulfamethoxazole,20,20,0.9993542,1.3885849
19784,52856,sulfamethoxazole,100,80,0.7303139,-5.9134116
19785,52861,sulfamethoxazole,100,80,0.5513101,-3.7359698
19790,52861,sulfamethoxazole,100,80,0.8923176,-3.496786
19792,52639,sulfamethoxazole,80,80,0.9356102,-5.6177793
19796,52329,sulfamethoxazole,80,80,0.9998184,-4.8027964
19799,52300,sulfamethoxazole,20,20,0.9931311,-0.6666686
19802,52854,sulfamethoxazole,80,80,0.98734343,-4.192241
19803,52300,sulfamethoxazole,20,20,0.94506866,-1.8055644
19808,52307,sulfamethoxazole,50,50,0.9997329,-1.0326306
19809,52307,sulfamethoxazole,50,50,0.9834541,-1.9862719
19821,52297,sulfamethoxazole,20,20,0.9977175,-0.9361917
19822,52854,sulfamethoxazole,80,80,0.9970458,-2.130417
19824,52212,sulfamethoxazole,50,80,0.7340588,-2.3560197
19829,52302,sulfamethoxazole,20,20,0.6029766,-4.645947
19834,52642,sulfamethoxazole,100,80,0.7433477,-5.975319
19835,52335,sulfamethoxazole,50,100,0.7403535,-5.812432
19843,52848,sulfamethoxazole,100,80,0.99555176,-2.1325371
19851,52629,sulfamethoxazole,20,20,0.9808607,-2.0268967
19856,52212,sulfamethoxazole,50,80,0.8089252,-2.180584
19858,52330,sulfamethoxazole,80,100,0.82020336,-5.0614824
19893,52297,sulfamethoxazole,20,20,0.9992231,0.243556
19905,53530,promethazine-hydrochloride,50,50,0.9462316,-2.1300602
19912,51704,promethazine-hydrochloride,80,80,0.9999838,2.6330807
19914,51714,promethazine-hydrochloride,80,100,0.9975546,-2.905104
19919,51719,promethazine-hydrochloride,80,80,0.71358496,-4.8881297
19920,51719,promethazine-hydrochloride,80,80,0.9478126,-4.726292
19922,51715,promethazine-hydrochloride,80,100,0.86591154,-4.730365
19933,51715,promethazine-hydrochloride,80,100,0.8928847,-4.11228
19945,51714,promethazine-hydrochloride,80,100,0.9976888,-1.7876728
19961,53014,promethazine-hydrochloride,100,100,0.62789243,-3.3828952
19962,51732,promethazine-hydrochloride,100,100,0.99607664,-3.3904133
19963,53675,promethazine-hydrochloride,100,100,0.99998343,0.47193328
19970,53672,promethazine-hydrochloride,100,100,0.865889,-4.3333907
19980,53672,promethazine-hydrochloride,100,100,0.9870272,-2.145826
19985,53675,promethazine-hydrochloride,100,100,0.99999595,2.347889
19986,51743,promethazine-hydrochloride,100,100,0.9913932,-0.16000977
19987,51732,promethazine-hydrochloride,100,100,0.9974287,-2.4004245
19989,51743,promethazine-hydrochloride,100,100,0.8420148,-0.9939738
19996,53686,promethazine-hydrochloride,100,100,0.632999,-5.610601
19997,53014,promethazine-hydrochloride,100,100,0.55210286,-2.1123948
20008,51743,promethazine-hydrochloride,100,100,0.8690747,-1.449907
20013,53557,promethazine-hydrochloride,20,20,0.98823625,-2.9475346
20018,53572,promethazine-hydrochloride,20,20,0.93006605,-3.9322586
20022,53557,promethazine-hydrochloride,20,20,0.9853415,-3.0561087
20024,53535,promethazine-hydrochloride,20,20,0.86821353,-6.1091757
20027,53534,promethazine-hydrochloride,20,20,0.4608319,-7.178715
20034,53534,promethazine-hydrochloride,20,20,0.9120327,-5.3565235
20036,53572,promethazine-hydrochloride,20,20,0.7411638,-5.231609
20041,53495,promethazine-hydrochloride,20,20,0.9999074,-0.09050661
20043,53535,promethazine-hydrochloride,20,20,0.7385476,-5.898867
20048,53495,promethazine-hydrochloride,20,20,0.99994326,-0.16988398
20053,53559,promethazine-hydrochloride,20,20,0.9998753,-1.0391945
20060,53268,doxycycline,20,20,0.99982303,0.5103052
20066,53269,doxycycline,20,20,0.99725205,-2.0151603
20071,53269,doxycycline,20,20,0.9986706,-1.8838193
20074,53363,doxycycline,20,20,0.9994091,-1.9467309
20075,53369,doxycycline,20,20,0.9990231,0.13583788
20076,53373,doxycycline,20,20,0.9995753,0.05399827
20078,53370,doxycycline,20,20,0.9970504,-2.3728178
20086,53363,doxycycline,20,20,0.9989843,-2.867027
20090,53369,doxycycline,20,20,0.9971129,-1.6446046
20095,53268,doxycycline,20,20,0.85513777,-3.0229585
20099,53374,doxycycline,20,20,0.99988735,-2.2694268
20101,53370,doxycycline,20,20,0.99954164,-1.8992052
20107,53361,doxycycline,20,20,0.9402414,-3.1226022
20109,53361,doxycycline,20,20,0.929383,-2.8493657
20124,53287,doxycycline,50,100,0.9404367,-5.283405
20126,53383,doxycycline,50,80,0.86551183,-7.8004737
20129,53377,doxycycline,50,20,0.8448919,-3.045841
20138,53377,doxycycline,50,50,0.6867946,-6.1475253
20147,53385,doxycycline,50,100,0.5528354,-6.0844245
20165,53286,doxycycline,50,100,0.53221333,-7.0622025
20169,53272,doxycycline,50,50,0.5927783,-4.5367246
20176,53383,doxycycline,50,80,0.99157095,-5.5115495
20179,53287,doxycycline,50,100,0.5033859,-5.708107
20181,53244,doxycycline,80,50,0.7486555,-6.008652
20184,53614,doxycycline,80,80,0.6753898,-3.4312148
20185,53290,doxycycline,80,80,0.9744596,-3.7951922
20190,53350,doxycycline,80,20,0.9181626,-5.2038727
20192,53351,doxycycline,80,100,0.9765672,-4.34804
20199,53351,doxycycline,80,100,0.7459689,-5.9771857
20201,53289,doxycycline,80,20,0.5822146,-7.322421
20203,53345,doxycycline,80,20,0.34162095,-8.2446785
20209,53345,doxycycline,80,50,0.52988535,-6.846244
20211,53244,doxycycline,80,20,0.46944404,-5.8217797
20216,53289,doxycycline,80,80,0.88412255,-6.8117943
20226,53293,doxycycline,80,100,0.94620734,-4.9868784
20228,53293,doxycycline,80,100,0.9621574,-4.4861503
20232,53350,doxycycline,80,100,0.87295365,-5.837862
20233,53290,doxycycline,80,80,0.9628981,-3.797074
20239,53629,doxycycline,100,100,0.8820978,-5.4105477
20248,53624,doxycycline,100,100,0.99472356,-3.4477537
20254,53618,doxycycline,100,100,0.9868197,-4.837426
20255,53483,doxycycline,100,100,0.8691845,-6.5227766
20266,53511,doxycycline,100,100,0.99965525,-0.975572
20271,53484,doxycycline,100,100,0.85686475,-2.8376226
20273,53618,doxycycline,100,100,0.9980509,-3.0548031
20277,53624,doxycycline,100,100,0.9628189,-4.2058725
20280,53629,doxycycline,100,100,0.6136326,-7.459011
20284,53509,doxycycline,100,100,0.9573027,-3.130887
20285,53628,doxycycline,100,100,0.99929917,-1.4495904
20295,53628,doxycycline,100,100,0.8972136,-3.8122137
20299,53484,doxycycline,100,100,0.908191,-3.1096468
20317,53826,chloroquine,20,20,0.89095855,-6.628172
20319,53768,chloroquine,20,20,0.99456716,-2.887257
20324,53821,chloroquine,20,20,0.9998673,-0.93600345
20333,53809,chloroquine,20,20,0.9999981,1.1505405
20340,53821,chloroquine,20,20,0.9998229,-2.356552
20343,53809,chloroquine,20,20,0.9999858,0.49327698
20344,53768,chloroquine,20,20,0.98724943,-1.8136455
20345,53826,chloroquine,20,20,0.95277333,-3.3683276
20349,53768,chloroquine,20,20,0.99821484,-0.5109964
20351,53818,chloroquine,20,20,0.9007231,-5.128938
20358,53810,chloroquine,20,20,0.9999987,0.3435945
20359,53826,chloroquine,20,20,0.93047136,-4.91284
20360,53816,chloroquine,20,20,0.9998357,-2.5513048
20363,53809,chloroquine,20,20,0.9999881,0.8908888
20367,53809,chloroquine,20,20,0.9999951,0.89094114
20375,53821,chloroquine,20,20,0.99995756,-1.047301
20376,53816,chloroquine,20,20,0.9974481,-3.7652502
20379,53810,chloroquine,20,20,0.9999914,0.01848446
20383,53821,chloroquine,20,20,0.9997073,-2.300478
20388,53809,chloroquine,20,20,0.99998736,0.353377
20396,53818,chloroquine,20,20,0.9093952,-4.6867666
20405,53821,chloroquine,20,20,0.99393976,-4.1840515
20408,53821,chloroquine,20,20,0.99973685,-1.9099884
20409,53816,chloroquine,20,20,0.99993956,-0.79653805
20420,53768,chloroquine,20,20,0.99120754,-3.6948352
20424,53810,chloroquine,20,20,0.99999666,0.0318278
20426,53816,chloroquine,20,20,0.9992291,-3.2762194
20428,53810,chloroquine,20,20,0.9999801,-0.17131081
20432,53809,chloroquine,20,20,0.9999907,1.0715455
20435,53818,chloroquine,20,20,0.7809351,-5.4624987
20437,53768,chloroquine,20,20,0.99294245,-3.6778822
20438,53816,chloroquine,20,20,0.99988914,-0.87989557
20439,53810,chloroquine,20,20,0.99999905,0.069002084
20440,53826,chloroquine,20,20,0.6097733,-6.2097263
20441,53826,chloroquine,20,100,0.5049851,-4.7769823
20444,53869,chloroquine,100,100,0.9999999,-1.4832267
20453,53857,chloroquine,100,100,0.9992459,-1.5491403
20454,53868,chloroquine,100,50,0.931823,-7.7173567
20462,53857,chloroquine,100,100,0.9998784,-4.02427
20465,53835,chloroquine,100,100,0.9999721,-0.504414
20467,53851,chloroquine,100,100,0.9999993,-0.5219709
20468,53868,chloroquine,100,50,0.9915537,-6.024416
20474,53873,chloroquine,100,100,0.9999937,-2.53476
20478,53447,chloroquine,100,100,0.97296923,-4.2742343
20484,53447,chloroquine,100,100,0.99758005,-3.247498
