thickness,energy,transmission
384,15000,2.85084e-07
384,17000,2.32391e-05
385,7000,0.0
385,9000,1.6755799999999998e-27
385,11000,3.62762e-16
385,13000,1.81345e-10
385,15000,2.74112e-07
385,17000,2.26022e-05
386,7000,0.0
386,9000,1.4276399999999999e-27
386,11000,3.30763e-16
386,13000,1.71081e-10
386,15000,2.63563e-07
386,17000,2.19828e-05
387,7000,0.0
387,9000,1.2163799999999998e-27
387,11000,3.01587e-16
387,13000,1.61399e-10
387,15000,2.53419e-07
387,17000,2.13804e-05
388,7000,0.0
388,9000,1.0363799999999999e-27
388,11000,2.74984e-16
388,13000,1.52264e-10
388,15000,2.43666e-07
388,17000,2.07946e-05
389,7000,0.0
389,9000,8.83027e-28
389,11000,2.50728e-16
389,13000,1.43646e-10
389,15000,2.34289e-07
389,17000,2.02247e-05
390,7000,0.0
390,9000,7.52363e-28
390,11000,2.28612e-16
390,13000,1.35517e-10
390,15000,2.25272e-07
390,17000,1.96705e-05
391,7000,0.0
391,9000,6.410280000000001e-28
391,11000,2.08446e-16
391,13000,1.27847e-10
391,15000,2.16602e-07
391,17000,1.91315e-05
392,7000,0.0
392,9000,5.46173e-28
392,11000,1.90059e-16
392,13000,1.20611e-10
392,15000,2.08266e-07
392,17000,1.86072e-05
393,7000,0.0
393,9000,4.65354e-28
393,11000,1.73294e-16
393,13000,1.13785e-10
393,15000,2.00251e-07
393,17000,1.80973e-05
394,7000,0.0
394,9000,3.9649500000000003e-28
394,11000,1.58008e-16
394,13000,1.07345e-10
394,15000,1.92544e-07
394,17000,1.76014e-05
395,7000,0.0
395,9000,3.37821e-28
395,11000,1.4407e-16
395,13000,1.0127e-10
395,15000,1.85133e-07
395,17000,1.7119e-05
396,7000,0.0
396,9000,2.87833e-28
396,11000,1.31362e-16
396,13000,9.55382e-11
396,15000,1.78009e-07
396,17000,1.66499e-05
397,7000,0.0
397,9000,2.45241e-28
397,11000,1.19774e-16
397,13000,9.01312e-11
397,15000,1.71158e-07
397,17000,1.61937e-05
398,7000,0.0
398,9000,2.08951e-28
398,11000,1.09209e-16
398,13000,8.50298e-11
398,15000,1.64571e-07
398,17000,1.57499e-05
399,7000,0.0
399,9000,1.78032e-28
399,11000,9.95755e-17
399,13000,8.02176e-11
399,15000,1.58237e-07
399,17000,1.53183e-05
400,17000,1.48986e-05
